Tỉnh/Thành phố,Tên trạm,Tổng lượng mưa,Thời gian cập nhập
Phú Thọ,xã Thượng Long,0.0,2026-01-24 19:18:00
Phú Thọ,xã Thọ Văn,0.0,2026-01-24 19:18:00
Phú Thọ,xã Thổ Tang,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tiên Lương,0.0,2026-01-24 19:18:00
Phú Thọ,xã Trung Sơn,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tu Vũ,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tân Lạc,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tân Mai,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tân Pheo,0.0,2026-01-24 19:18:00
Phú Thọ,xã Tân Sơn,0.0,2026-01-24 19:18:00
Phú Thọ,xã Vân Sơn,0.0,2026-01-24 19:18:00
Phú Thọ,xã Võ Miếu,0.0,2026-01-24 19:18:00
Phú Thọ,xã Văn Lang,0.0,2026-01-24 19:18:00
Phú Thọ,xã Văn Miếu,0.0,2026-01-24 19:18:00
Phú Thọ,xã Vĩnh Thành,0.0,2026-01-24 19:18:00
Phú Thọ,xã Vạn Xuân,0.0,2026-01-24 19:18:00
Phú Thọ,xã Xuân Viên,0.0,2026-01-24 19:18:00
Phú Thọ,xã Xuân Đài,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Lãng,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Lạc,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Lập,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Sơn,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Thủy,0.0,2026-01-24 19:18:00
Phú Thọ,xã Yên Trị,0.0,2026-01-24 19:18:00
Phú Thọ,xã Đan Thượng,0.0,2026-01-24 19:18:00
Phú Thọ,xã Đoan Hùng,0.0,2026-01-24 19:18:00
Phú Thọ,xã Đà Bắc,0.0,2026-01-24 19:18:00
Phú Thọ,xã Đạo Trù,0.0,2026-01-24 19:18:00
Phú Thọ,xã Đức Nhàn,0.0,2026-01-24 19:18:00
Phú Thọ,Đoàn Kết,1.8,2026-01-24 19:18:00
Phú Thọ,Đông Cửu 1,1.2,2026-01-24 19:18:00
Phú Thọ,Đông Lĩnh,0.8,2026-01-24 19:18:00
Phú Thọ,Đại Phạm,0.4,2026-01-24 19:18:00
Phú Thọ,Đạo Trù,0.0,2026-01-24 19:18:00
Phú Thọ,Đồng Bảng,1.2,2026-01-24 19:18:00
Phú Thọ,Độc Lập,0.6,2026-01-24 19:18:00
Vĩnh Phúc,Bình Xuyên,8.6,2026-01-24 19:18:00
Vĩnh Phúc,Cao Phong,10.0,2026-01-24 19:18:00
Vĩnh Phúc,Hợp Châu,2.0,2026-01-24 19:18:00
Vĩnh Phúc,Khai Quang,6.4,2026-01-24 19:18:00
Vĩnh Phúc,Lập Thạch,18.6,2026-01-24 19:18:00
Vĩnh Phúc,Phúc Yên,1.4,2026-01-24 19:18:00
Vĩnh Phúc,Quang Yên,0.2,2026-01-24 19:18:00
Vĩnh Phúc,Tam Dương,5.6,2026-01-24 19:18:00
Vĩnh Phúc,Tam Sơn,8.2,2026-01-24 19:18:00
Vĩnh Phúc,Tuân Chính,4.0,2026-01-24 19:18:00
Vĩnh Phúc,Việt Xuân,5.8,2026-01-24 19:18:00
Vĩnh Phúc,Vĩnh Tường,8.4,2026-01-24 19:18:00
Vĩnh Phúc,Xuân Hoà,12.4,2026-01-24 19:18:00
Vĩnh Phúc,Yên Lạc,2.2,2026-01-24 19:18:00
Vĩnh Phúc,phường Hùng Vương,0.0,2026-01-24 19:18:00
Vĩnh Phúc,phường Xuân Hoà,0.0,2026-01-24 19:18:00
Vĩnh Phúc,phường Đống Đa,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Hương Canh,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Hợp Châu,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Hợp Hoà,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Lập Thạch,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Tam Sơn,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Thổ Tang,0.0,2026-01-24 19:18:00
Vĩnh Phúc,thị trấn Yên Lạc,0.0,2026-01-24 19:18:00
Vĩnh Phúc,xã Cao Phong,0.0,2026-01-24 19:18:00
Vĩnh Phúc,xã Quang Yên,0.0,2026-01-24 19:18:00
Vĩnh Phúc,xã Tuân Chính,0.0,2026-01-24 19:18:00
Vĩnh Phúc,xã Việt Xuân,0.0,2026-01-24 19:18:00
Vĩnh Phúc,xã Đạo Trù,0.0,2026-01-24 19:18:00
Vĩnh Phúc,Đạo Trù,6.4,2026-01-24 19:18:00
Bắc Giang,Bảo Sơn,19.6,2026-01-24 19:18:00
Bắc Giang,Bố Hạ (BĐ),28.0,2026-01-24 19:18:00
Bắc Giang,Bố Hạ (NT),37.2,2026-01-24 19:18:00
Bắc Giang,Cống Trạng,1.6,2026-01-24 19:18:00
Bắc Giang,Cổ Pháp,3.4,2026-01-24 19:18:00
Bắc Giang,Khuôn Thần,41.4,2026-01-24 19:18:00
Bắc Giang,Kiên Lao,11.6,2026-01-24 19:18:00
Bắc Giang,Lạng Giang,4.0,2026-01-24 19:18:00
Bắc Giang,Mai Sưu,4.6,2026-01-24 19:18:00
Bắc Giang,Mai Đình,0.8,2026-01-24 19:18:00
Bắc Giang,Phong Minh,12.6,2026-01-24 19:18:00
Bắc Giang,Song Mai,0.8,2026-01-24 19:18:00
Bắc Giang,Suối Nứa,7.6,2026-01-24 19:18:00
Bắc Giang,Tiên Sơn,0.6,2026-01-24 19:18:00
Bắc Giang,Trúc Tay,1.6,2026-01-24 19:18:00
Bắc Giang,Tân Hoa,3.0,2026-01-24 19:18:00
Bắc Giang,Tân Sơn,16.8,2026-01-24 19:18:00
Bắc Giang,Tân Yên,3.8,2026-01-24 19:18:00
Bắc Giang,Tây Yên Tử,0.0,2026-01-24 19:18:00
Bắc Giang,Việt Yên,1.8,2026-01-24 19:18:00
Bắc Giang,Xuân Hương,1.0,2026-01-24 19:18:00
Bắc Giang,Yên Dũng,1.8,2026-01-24 19:18:00
Bắc Giang,Yên Thế,9.2,2026-01-24 19:18:00
Bắc Giang,thị trấn Bích Động,0.0,2026-01-24 19:18:00
Bắc Giang,thị trấn Bố Hạ,0.0,2026-01-24 19:18:00
Bắc Giang,thị trấn Cầu Gồ,0.0,2026-01-24 19:18:00
Bắc Giang,thị trấn Vôi,0.0,2026-01-24 19:18:00
Bắc Giang,xã Bảo Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Kiên Lao,0.0,2026-01-24 19:18:00
Bắc Giang,xã Long Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Mai Đình,0.0,2026-01-24 19:18:00
Bắc Giang,xã Quang Thịnh,0.0,2026-01-24 19:18:00
Bắc Giang,xã Quý Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Quế Nham,0.0,2026-01-24 19:18:00
Bắc Giang,xã Song Mai,0.0,2026-01-24 19:18:00
Bắc Giang,xã Thanh Luận,0.0,2026-01-24 19:18:00
Bắc Giang,xã Tiên Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Tiến Thắng,0.0,2026-01-24 19:18:00
Bắc Giang,xã Trường Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Tân Hoa,0.0,2026-01-24 19:18:00
Bắc Giang,xã Tân Quang,0.0,2026-01-24 19:18:00
Bắc Giang,xã Tân Sơn,0.0,2026-01-24 19:18:00
Bắc Giang,xã Việt Lập,0.0,2026-01-24 19:18:00
Bắc Giang,xã Vân Trung,0.0,2026-01-24 19:18:00
Bắc Giang,xã Xuân Hương,0.0,2026-01-24 19:18:00
Bắc Giang,xã Xuân Phú,0.0,2026-01-24 19:18:00
Bắc Giang,xã Đan Hội,0.0,2026-01-24 19:18:00
Bắc Giang,xã Đông Phú,0.0,2026-01-24 19:18:00
Bắc Giang,xã Đồng Phúc,0.0,2026-01-24 19:18:00
Bắc Giang,Đan Hội,3.8,2026-01-24 19:18:00
Bắc Giang,Đá Ong,7.6,2026-01-24 19:18:00
Bắc Giang,Đèo Hạ My,2.6,2026-01-24 19:18:00
Hải Phòng,Bến Tắm,0.0,2026-01-24 19:18:00
Hải Phòng,Cát Bà,0.0,2026-01-24 19:18:00
Hải Phòng,Cẩm Phúc 2,0.0,2026-01-24 19:18:00
Hải Phòng,Cổ ngựa,0.2,2026-01-24 19:18:00
Hải Phòng,Ninh Giang,0.2,2026-01-24 19:18:00
Hải Phòng,Thủy Nguyên,0.0,2026-01-24 19:18:00
Hải Phòng,Tứ Kỳ,0.0,2026-01-24 19:18:00
Hải Phòng,"Tứ Minh, Hải Dương",0.0,2026-01-24 19:18:00
Hải Phòng,Vĩnh Bảo,0.4,2026-01-24 19:18:00
Hải Phòng,phường Nguyễn Trãi,0.0,2026-01-24 19:18:00
Hải Phòng,phường Thủy Nguyên,0.0,2026-01-24 19:18:00
Hải Phòng,phường Tứ Minh,0.0,2026-01-24 19:18:00
Hải Phòng,xã Khúc Thừa Dụ,0.0,2026-01-24 19:18:00
Hải Phòng,xã Mao Điền,0.0,2026-01-24 19:18:00
Hải Phòng,xã Nam Thanh Miện,0.0,2026-01-24 19:18:00
Hải Phòng,xã Tân Kỳ,0.0,2026-01-24 19:18:00
Hải Phòng,xã Vĩnh Bảo,0.0,2026-01-24 19:18:00
Hải Phòng,đặc khu Cát Hải,0.0,2026-01-24 19:18:00
Lạng Sơn,Bình Gia,0.4,2026-01-24 19:18:00
Lạng Sơn,Chi Lăng,0.0,2026-01-24 19:18:00
Lạng Sơn,Cấm Sơn,0.0,2026-01-24 19:18:00
Lạng Sơn,Lộc Bình,0.4,2026-01-24 19:18:00
Lạng Sơn,Na Sầm,0.2,2026-01-24 19:18:00
Lạng Sơn,Than Na Dương,0.0,2026-01-24 19:18:00
Lạng Sơn,Vạn Ninh,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Bình Gia,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Bằng Mạc,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Chi Lăng,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Lộc Bình,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Na Dương,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Na Sầm,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Tân Thành,0.0,2026-01-24 19:18:00
Lạng Sơn,xã Điềm He,0.0,2026-01-24 19:18:00
Lạng Sơn,Điềm He,0.0,2026-01-24 19:18:00
Hà Nam,Ba Sao,0.0,2026-01-24 19:18:00
Hà Nam,Hòa Mạc,0.0,2026-01-24 19:18:00
Hà Nam,phường Hòa Mạc,0.0,2026-01-24 19:18:00
Hà Nam,thị trấn Ba Sao,0.0,2026-01-24 19:18:00
Hà Nội,An Khánh,0.0,2026-01-24 19:18:00
Hà Nội,Bất Bạt,0.0,2026-01-24 19:18:00
Hà Nội,Chúc Sơn,0.0,2026-01-24 19:18:00
Hà Nội,Chợ Cháy,0.2,2026-01-24 19:18:00
Hà Nội,Cầu Rậm,0.4,2026-01-24 19:18:00
Hà Nội,Hoài Đức,0.6,2026-01-24 19:18:00
Hà Nội,Hương Sơn,0.4,2026-01-24 19:18:00
Hà Nội,Kim Anh,0.0,2026-01-24 19:18:00
Hà Nội,Liên Mạc,0.0,2026-01-24 19:18:00
Hà Nội,Miếu Môn,0.0,2026-01-24 19:18:00
Hà Nội,Phú Xuyên,0.6,2026-01-24 19:18:00
Hà Nội,Phúc Thọ,1.4,2026-01-24 19:18:00
Hà Nội,Quảng Oai,0.4,2026-01-24 19:18:00
Hà Nội,Quốc Oai,0.2,2026-01-24 19:18:00
Hà Nội,Suối Hai,0.0,2026-01-24 19:18:00
Hà Nội,Sóc Sơn,0.0,2026-01-24 19:18:00
Hà Nội,Thanh Oai,0.4,2026-01-24 19:18:00
Hà Nội,Thanh Trì,0.0,2026-01-24 19:18:00
Hà Nội,Thường Tín,0.2,2026-01-24 19:18:00
Hà Nội,Thạch Thất,0.2,2026-01-24 19:18:00
Hà Nội,Trâu Quỳ,0.4,2026-01-24 19:18:00
Hà Nội,Vân Đình,0.0,2026-01-24 19:18:00
Hà Nội,Xuân Mai,0.2,2026-01-24 19:18:00
Hà Nội,phường Chương Mỹ,0.0,2026-01-24 19:18:00
Hà Nội,phường Thượng Cát,0.0,2026-01-24 19:18:00
Hà Nội,xã An Khánh,0.0,2026-01-24 19:18:00
Hà Nội,xã Bất Bạt,0.0,2026-01-24 19:18:00
Hà Nội,xã Gia Lâm,0.0,2026-01-24 19:18:00
Hà Nội,xã Hương Sơn,0.0,2026-01-24 19:18:00
Hà Nội,xã Hồng Sơn,0.0,2026-01-24 19:18:00
Hà Nội,xã Kiều Phú,0.0,2026-01-24 19:18:00
Hà Nội,xã Nội Bài,0.0,2026-01-24 19:18:00
Hà Nội,xã Phúc Lộc,0.0,2026-01-24 19:18:00
Hà Nội,xã Phượng Dực,0.0,2026-01-24 19:18:00
Hà Nội,xã Quảng Oai,0.0,2026-01-24 19:18:00
Hà Nội,xã Sóc Sơn,0.0,2026-01-24 19:18:00
Hà Nội,xã Sơn Đồng,0.0,2026-01-24 19:18:00
Hà Nội,xã Thanh Oai,0.0,2026-01-24 19:18:00
Hà Nội,xã Thanh Trì,0.0,2026-01-24 19:18:00
Hà Nội,xã Thường Tín,0.0,2026-01-24 19:18:00
Hà Nội,xã Thạch Thất,0.0,2026-01-24 19:18:00
Hà Nội,xã Trần Phú,0.0,2026-01-24 19:18:00
Hà Nội,xã Vân Đình,0.0,2026-01-24 19:18:00
Hà Nội,xã Xuân Mai,0.0,2026-01-24 19:18:00
Hà Nội,xã Đan Phượng,0.0,2026-01-24 19:18:00
Hà Nội,xã Đông Anh,0.0,2026-01-24 19:18:00
Hà Nội,xã Ứng Hòa,0.0,2026-01-24 19:18:00
Hà Nội,Đông Anh,0.0,2026-01-24 19:18:00
Hà Nội,Đập Đáy,0.0,2026-01-24 19:18:00
Hải Dương,Bến Tắm,3.2,2026-01-24 19:18:00
Hải Dương,Cẩm Phúc 2,0.8,2026-01-24 19:18:00
Hải Dương,Cổ ngựa,0.0,2026-01-24 19:18:00
Hải Dương,Ninh Giang,0.0,2026-01-24 19:18:00
Hải Dương,Tứ Kỳ,0.2,2026-01-24 19:18:00
Hải Dương,"Tứ Minh, Hải Dương",0.4,2026-01-24 19:18:00
Hải Dương,phường Bến Tắm,0.0,2026-01-24 19:18:00
Hải Dương,phường Tứ Minh,0.0,2026-01-24 19:18:00
Hải Dương,xã Cẩm Phúc,0.0,2026-01-24 19:18:00
Hải Dương,xã Kiến Quốc,0.0,2026-01-24 19:18:00
Hải Dương,xã Tiền Phong,0.0,2026-01-24 19:18:00
Hải Dương,xã Tân Kỳ,0.0,2026-01-24 19:18:00
Hưng Yên,Cống Lân,0.0,2026-01-24 19:18:00
Hưng Yên,Cống Neo,0.4,2026-01-24 19:18:00
Hưng Yên,Khoái Châu,0.4,2026-01-24 19:18:00
Hưng Yên,Kiến Xương,0.0,2026-01-24 19:18:00
Hưng Yên,Mỹ Lộc,0.0,2026-01-24 19:18:00
Hưng Yên,Phủ Dực,0.6,2026-01-24 19:18:00
Hưng Yên,Quỳnh Phụ,0.8,2026-01-24 19:18:00
Hưng Yên,Thuyền Quan,0.4,2026-01-24 19:18:00
Hưng Yên,Thái Ninh,0.0,2026-01-24 19:18:00
Hưng Yên,Thái Phương,0.0,2026-01-24 19:18:00
Hưng Yên,Thụy Trường,0.0,2026-01-24 19:18:00
Hưng Yên,Tiên Hưng,1.0,2026-01-24 19:18:00
Hưng Yên,Triều Dương,0.6,2026-01-24 19:18:00
Hưng Yên,Trung An,0.0,2026-01-24 19:18:00
Hưng Yên,Trà Giang,0.2,2026-01-24 19:18:00
Hưng Yên,Trà Linh,0.0,2026-01-24 19:18:00
Hưng Yên,Trạm bơm Quỳnh Hoa,0.2,2026-01-24 19:18:00
Hưng Yên,Trạm bơm Sa Lung,0.0,2026-01-24 19:18:00
Hưng Yên,Tân Hòa,0.8,2026-01-24 19:18:00
Hưng Yên,Vân Trường,0.2,2026-01-24 19:18:00
Hưng Yên,Văn Giang,0.4,2026-01-24 19:18:00
Hưng Yên,phường Thái Bình,0.0,2026-01-24 19:18:00
Hưng Yên,phường Trà Lý,0.0,2026-01-24 19:18:00
Hưng Yên,phường Vũ Phúc,0.0,2026-01-24 19:18:00
Hưng Yên,xã A Sào,0.0,2026-01-24 19:18:00
Hưng Yên,xã Bình Nguyên,0.0,2026-01-24 19:18:00
Hưng Yên,xã Bắc Thái Ninh,0.0,2026-01-24 19:18:00
Hưng Yên,xã Bắc Tiên Hưng,0.0,2026-01-24 19:18:00
Hưng Yên,xã Bắc Đông Hưng,0.0,2026-01-24 19:18:00
Hưng Yên,xã Hồng Minh,0.0,2026-01-24 19:18:00
Hưng Yên,xã Hồng Quang,0.0,2026-01-24 19:18:00
Hưng Yên,xã Hồng Vũ,0.0,2026-01-24 19:18:00
Hưng Yên,xã Minh Thọ,0.0,2026-01-24 19:18:00
Hưng Yên,xã Nam Cường,0.0,2026-01-24 19:18:00
Hưng Yên,xã Nam Đông Hưng,0.0,2026-01-24 19:18:00
Hưng Yên,xã Nghĩa Trụ,0.0,2026-01-24 19:18:00
Hưng Yên,xã Quỳnh An,0.0,2026-01-24 19:18:00
Hưng Yên,xã Thụy Anh,0.0,2026-01-24 19:18:00
Hưng Yên,xã Tiên La,0.0,2026-01-24 19:18:00
Hưng Yên,xã Tiên Lữ,0.0,2026-01-24 19:18:00
Hưng Yên,xã Triệu Việt Vương,0.0,2026-01-24 19:18:00
Hưng Yên,xã Trà Giang,0.0,2026-01-24 19:18:00
Hưng Yên,xã Tân Tiến,0.0,2026-01-24 19:18:00
Hưng Yên,xã Tây Tiền Hải,0.0,2026-01-24 19:18:00
Hưng Yên,xã Đông Hưng,0.0,2026-01-24 19:18:00
Hưng Yên,xã Đông Thái Ninh,0.0,2026-01-24 19:18:00
Hưng Yên,xã Đông Thụy Anh,0.0,2026-01-24 19:18:00
Hưng Yên,xã Đông Tiền Hải,0.0,2026-01-24 19:18:00
Hưng Yên,Ân Thi,0.2,2026-01-24 19:18:00
Hưng Yên,Đa Cốc,0.0,2026-01-24 19:18:00
Hưng Yên,Đoan Hùng,0.4,2026-01-24 19:18:00
Hưng Yên,Đông Long,0.0,2026-01-24 19:18:00
Hưng Yên,Đông Quang,0.6,2026-01-24 19:18:00
Hưng Yên,Đông Quang PCTT,0.2,2026-01-24 19:18:00
Thái Bình,Cống Lân,0.0,2026-01-24 19:18:00
Thái Bình,Cống Neo,0.0,2026-01-24 19:18:00
Thái Bình,Kiến Xương,0.0,2026-01-24 19:18:00
Thái Bình,Mỹ Lộc,0.0,2026-01-24 19:18:00
Thái Bình,Phủ Dực,0.0,2026-01-24 19:18:00
Thái Bình,Quỳnh Phụ,0.0,2026-01-24 19:18:00
Thái Bình,Thuyền Quan,0.0,2026-01-24 19:18:00
Thái Bình,Thái Ninh,0.0,2026-01-24 19:18:00
Thái Bình,Thái Phương,0.0,2026-01-24 19:18:00
Thái Bình,Thụy Trường,0.0,2026-01-24 19:18:00
Thái Bình,Tiên Hưng,0.0,2026-01-24 19:18:00
Thái Bình,Trung An,0.0,2026-01-24 19:18:00
Thái Bình,Trà Giang,0.0,2026-01-24 19:18:00
Thái Bình,Trà Linh,0.0,2026-01-24 19:18:00
Thái Bình,Trạm bơm Quỳnh Hoa,0.0,2026-01-24 19:18:00
Thái Bình,Trạm bơm Sa Lung,0.0,2026-01-24 19:18:00
Thái Bình,Tân Hòa,0.0,2026-01-24 19:18:00
Thái Bình,Vân Trường,0.0,2026-01-24 19:18:00
Thái Bình,phường Hoàng Diệu,0.0,2026-01-24 19:18:00
Thái Bình,xã An Hiệp,0.0,2026-01-24 19:18:00
Thái Bình,xã Bình Nguyên,0.0,2026-01-24 19:18:00
Thái Bình,xã Minh Hòa,0.0,2026-01-24 19:18:00
Thái Bình,xã Mê Linh,0.0,2026-01-24 19:18:00
Thái Bình,xã Mỹ Lộc,0.0,2026-01-24 19:18:00
Thái Bình,xã Nam Thịnh,0.0,2026-01-24 19:18:00
Thái Bình,xã Quỳnh Hoa,0.0,2026-01-24 19:18:00
Thái Bình,xã Thái Phúc,0.0,2026-01-24 19:18:00
Thái Bình,xã Thụy Phúc,0.0,2026-01-24 19:18:00
Thái Bình,xã Thụy Trường,0.0,2026-01-24 19:18:00
Thái Bình,xã Trung An,0.0,2026-01-24 19:18:00
Thái Bình,xã Trà Giang,0.0,2026-01-24 19:18:00
Thái Bình,xã Tân Hòa,0.0,2026-01-24 19:18:00
Thái Bình,xã Vân Trường,0.0,2026-01-24 19:18:00
Thái Bình,xã Vũ Hòa,0.0,2026-01-24 19:18:00
Thái Bình,xã Đoan Hùng,0.0,2026-01-24 19:18:00
Thái Bình,xã Đông Các,0.0,2026-01-24 19:18:00
Thái Bình,xã Đông Cường,0.0,2026-01-24 19:18:00
Thái Bình,xã Đông Hải,0.0,2026-01-24 19:18:00
Thái Bình,xã Đông Long,0.0,2026-01-24 19:18:00
Thái Bình,xã Đông Quang,0.0,2026-01-24 19:18:00
Thái Bình,xã Đồng Tiến,0.0,2026-01-24 19:18:00
Thái Bình,Đa Cốc,0.0,2026-01-24 19:18:00
Thái Bình,Đoan Hùng,0.0,2026-01-24 19:18:00
Thái Bình,Đông Long,0.0,2026-01-24 19:18:00
Thái Bình,Đông Quang,0.0,2026-01-24 19:18:00
Ninh Bình,Ba Sao,0.6,2026-01-24 19:18:00
Ninh Bình,Cộng Hòa,0.0,2026-01-24 19:18:00
Ninh Bình,Gia Viễn,0.4,2026-01-24 19:18:00
Ninh Bình,Hoa Lư,0.0,2026-01-24 19:18:00
Ninh Bình,Hòa Mạc,0.6,2026-01-24 19:18:00
Ninh Bình,Hải Đường,0.0,2026-01-24 19:18:00
Ninh Bình,Khánh Thành,0.2,2026-01-24 19:18:00
Ninh Bình,Kim Sơn,0.0,2026-01-24 19:18:00
Ninh Bình,Liễu Đề,0.2,2026-01-24 19:18:00
Ninh Bình,Nam Toàn,0.0,2026-01-24 19:18:00
Ninh Bình,Ninh Hải,0.0,2026-01-24 19:18:00
Ninh Bình,Quang Trung,0.6,2026-01-24 19:18:00
Ninh Bình,Quất Lâm,0.2,2026-01-24 19:18:00
Ninh Bình,Thạch Bình,0.2,2026-01-24 19:18:00
Ninh Bình,Trực Đạo,0.0,2026-01-24 19:18:00
Ninh Bình,Vụ Bản,0.4,2026-01-24 19:18:00
Ninh Bình,Xuân Thủy,0.8,2026-01-24 19:18:00
Ninh Bình,Yên Chính,0.2,2026-01-24 19:18:00
Ninh Bình,Yên Khánh,0.4,2026-01-24 19:18:00
Ninh Bình,Yên Lộc,0.8,2026-01-24 19:18:00
Ninh Bình,Yên Mô,0.6,2026-01-24 19:18:00
Ninh Bình,Yên Sơn,0.4,2026-01-24 19:18:00
Ninh Bình,Yên Đồng,0.8,2026-01-24 19:18:00
Ninh Bình,phường Duy Tiên,0.0,2026-01-24 19:18:00
Ninh Bình,phường Hoa Lư,0.0,2026-01-24 19:18:00
Ninh Bình,phường Nam Hoa Lư,0.0,2026-01-24 19:18:00
Ninh Bình,phường Nam Định,0.0,2026-01-24 19:18:00
Ninh Bình,phường Tam Chúc,0.0,2026-01-24 19:18:00
Ninh Bình,phường Tam Điệp,0.0,2026-01-24 19:18:00
Ninh Bình,phường Thành Nam,0.0,2026-01-24 19:18:00
Ninh Bình,phường Vị Khê,0.0,2026-01-24 19:18:00
Ninh Bình,phường Yên Sơn,0.0,2026-01-24 19:18:00
Ninh Bình,xã Cát Thành,0.0,2026-01-24 19:18:00
Ninh Bình,xã Gia Viễn,0.0,2026-01-24 19:18:00
Ninh Bình,xã Giao Ninh,0.0,2026-01-24 19:18:00
Ninh Bình,xã Giao Thủy,0.0,2026-01-24 19:18:00
Ninh Bình,xã Hải Anh,0.0,2026-01-24 19:18:00
Ninh Bình,xã Khánh Trung,0.0,2026-01-24 19:18:00
Ninh Bình,xã Minh Tân,0.0,2026-01-24 19:18:00
Ninh Bình,xã Nam Đồng,0.0,2026-01-24 19:18:00
Ninh Bình,xã Nghĩa Hưng,0.0,2026-01-24 19:18:00
Ninh Bình,xã Phong Doanh,0.0,2026-01-24 19:18:00
Ninh Bình,xã Phát Diệm,0.0,2026-01-24 19:18:00
Ninh Bình,xã Phú Sơn,0.0,2026-01-24 19:18:00
Ninh Bình,xã Vụ Bản,0.0,2026-01-24 19:18:00
Ninh Bình,xã Yên Cường,0.0,2026-01-24 19:18:00
Ninh Bình,xã Yên Khánh,0.0,2026-01-24 19:18:00
Ninh Bình,xã Yên Mô,0.0,2026-01-24 19:18:00
Ninh Bình,xã Đồng Thái,0.0,2026-01-24 19:18:00
Ninh Bình,Đại An,1.2,2026-01-24 19:18:00
Ninh Bình,Đồng Giao,0.4,2026-01-24 19:18:00
Ninh Bình,Đồng Sơn,0.8,2026-01-24 19:18:00
Nam Định,Cộng Hòa,0.0,2026-01-24 19:18:00
Nam Định,Hải Đường,0.0,2026-01-24 19:18:00
Nam Định,Liễu Đề,0.0,2026-01-24 19:18:00
Nam Định,Nam Toàn,0.0,2026-01-24 19:18:00
Nam Định,Quang Trung,0.0,2026-01-24 19:18:00
Nam Định,Quất Lâm,0.0,2026-01-24 19:18:00
Nam Định,Trực Đạo,0.0,2026-01-24 19:18:00
Nam Định,Vụ Bản,0.0,2026-01-24 19:18:00
Nam Định,Xuân Thủy,0.0,2026-01-24 19:18:00
Nam Định,Yên Chính,0.0,2026-01-24 19:18:00
Nam Định,Yên Lộc,0.0,2026-01-24 19:18:00
Nam Định,phường Quang Trung,0.0,2026-01-24 19:18:00
Nam Định,thị trấn Gôi,0.0,2026-01-24 19:18:00
Nam Định,thị trấn Liễu Đề,0.0,2026-01-24 19:18:00
Nam Định,thị trấn Ngô Đồng,0.0,2026-01-24 19:18:00
Nam Định,thị trấn Quất Lâm,0.0,2026-01-24 19:18:00
Nam Định,xã Cộng Hòa,0.0,2026-01-24 19:18:00
Nam Định,xã Hải Đường,0.0,2026-01-24 19:18:00
Nam Định,xã Nam Toàn,0.0,2026-01-24 19:18:00
Nam Định,xã Trực Đạo,0.0,2026-01-24 19:18:00
Nam Định,xã Yên Chính,0.0,2026-01-24 19:18:00
Nam Định,xã Yên Lộc,0.0,2026-01-24 19:18:00
Nam Định,xã Đại An,0.0,2026-01-24 19:18:00
Nam Định,xã Đồng Sơn,0.0,2026-01-24 19:18:00
Nam Định,Đại An,0.0,2026-01-24 19:18:00
Nam Định,Đồng Sơn,0.0,2026-01-24 19:18:00
Nghệ An,Bình Chuẩn,0.4,2026-01-24 19:18:00
Nghệ An,Bình Chuẩn PCTT,0.0,2026-01-24 19:18:00
Nghệ An,Bình Sơn,0.0,2026-01-24 19:18:00
Nghệ An,Bản Bà Khốm,0.0,2026-01-24 19:18:00
Nghệ An,Bảo Thắng,0.6,2026-01-24 19:18:00
Nghệ An,Bắc Lý 1,0.0,2026-01-24 19:18:00
Nghệ An,Bồng Khê,0.2,2026-01-24 19:18:00
Nghệ An,Cam Lâm,0.0,2026-01-24 19:18:00
Nghệ An,Cao Sơn,0.0,2026-01-24 19:18:00
Nghệ An,Chi Khê,0.0,2026-01-24 19:18:00
Nghệ An,Châu Bình 1,0.2,2026-01-24 19:18:00
Nghệ An,Châu Bình 2,0.2,2026-01-24 19:18:00
Nghệ An,Châu Cường,0.4,2026-01-24 19:18:00
Nghệ An,Châu Hoàn,0.2,2026-01-24 19:18:00
